,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,mean_train_score,std_train_score,mean_test_score,std_test_score,rank_test_score
0,1,10,15,20,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
1,1,10,15,25,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
2,1,10,15,30,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
3,1,10,15,35,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
4,1,10,20,20,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
5,1,10,20,25,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
6,1,10,20,30,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
7,1,10,20,35,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
8,1,10,25,20,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
9,1,10,25,25,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
10,1,10,25,30,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
11,1,10,25,35,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
12,1,10,30,20,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
13,1,10,30,25,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
14,1,10,30,30,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
15,1,10,30,35,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
16,1,10,35,20,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
17,1,10,35,25,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
18,1,10,35,30,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
19,1,10,35,35,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
20,1,10,40,20,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
21,1,10,40,25,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
22,1,10,40,30,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
23,1,10,40,35,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
24,1,10,45,20,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
25,1,10,45,25,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
26,1,10,45,30,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
27,1,10,45,35,15,0.7728227500403944,0.0022888489643858342,0.7712608391231756,0.004903239802549074,197
28,1,20,15,20,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
29,1,20,15,25,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
30,1,20,15,30,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
31,1,20,15,35,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
32,1,20,20,20,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
33,1,20,20,25,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
34,1,20,20,30,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
35,1,20,20,35,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
36,1,20,25,20,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
37,1,20,25,25,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
38,1,20,25,30,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
39,1,20,25,35,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
40,1,20,30,20,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
41,1,20,30,25,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
42,1,20,30,30,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
43,1,20,30,35,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
44,1,20,35,20,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
45,1,20,35,25,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
46,1,20,35,30,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
47,1,20,35,35,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
48,1,20,40,20,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
49,1,20,40,25,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
50,1,20,40,30,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
51,1,20,40,35,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
52,1,20,45,20,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
53,1,20,45,25,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
54,1,20,45,30,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
55,1,20,45,35,15,0.7359831959928905,0.0024795620056912,0.734609791565681,0.005108235566177807,225
56,1,5,15,20,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
57,1,5,15,25,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
58,1,5,15,30,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
59,1,5,15,35,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
60,1,5,20,20,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
61,1,5,20,25,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
62,1,5,20,30,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
63,1,5,20,35,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
64,1,5,25,20,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
65,1,5,25,25,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
66,1,5,25,30,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
67,1,5,25,35,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
68,1,5,30,20,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
69,1,5,30,25,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
70,1,5,30,30,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
71,1,5,30,35,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
72,1,5,35,20,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
73,1,5,35,25,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
74,1,5,35,30,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
75,1,5,35,35,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
76,1,5,40,20,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
77,1,5,40,25,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
78,1,5,40,30,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
79,1,5,40,35,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
80,1,5,45,20,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
81,1,5,45,25,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
82,1,5,45,30,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
83,1,5,45,35,15,0.7817768083158292,0.001620587600493168,0.7809554586093607,0.006673192777136893,169
84,7,10,15,20,15,0.8654332956320353,0.0025949614715773733,0.8521839823342491,0.00533299268540078,98
85,7,10,15,25,15,0.8654332956320353,0.0025949614715773733,0.8521839823342491,0.00533299268540078,98
86,7,10,15,30,15,0.8654332956320353,0.0025949614715773733,0.8521839823342491,0.00533299268540078,98
87,7,10,15,35,15,0.8664566165777994,0.0015689755412609744,0.8533958097700222,0.005988650650953525,93
88,7,10,20,20,15,0.8626730220283299,0.004896579699228567,0.8512414498842031,0.0036776270489975787,105
89,7,10,20,25,15,0.8626730220283299,0.004896579699228567,0.8512414498842031,0.0036776270489975787,105
90,7,10,20,30,15,0.8626730220283299,0.004896579699228567,0.8512414498842031,0.0036776270489975787,105
91,7,10,20,35,15,0.8626730220283299,0.004896579699228567,0.8512414498842031,0.0036776270489975787,105
92,7,10,25,20,15,0.8642214681962622,0.0013963146265614538,0.8520493348413852,0.004593512589049479,101
93,7,10,25,25,15,0.8642214681962622,0.0013963146265614538,0.8520493348413852,0.004593512589049479,101
94,7,10,25,30,15,0.8642214681962622,0.0013963146265614538,0.8520493348413852,0.004593512589049479,101
95,7,10,25,35,15,0.8642214681962622,0.0013963146265614538,0.8520493348413852,0.004593512589049479,101
96,7,10,30,20,15,0.861541983088275,0.0005677591598618313,0.8500834814455754,0.005016843438618778,117
97,7,10,30,25,15,0.861541983088275,0.0005677591598618313,0.8500834814455754,0.005016843438618778,117
98,7,10,30,30,15,0.861541983088275,0.0005677591598618313,0.8500834814455754,0.005016843438618778,117
99,7,10,30,35,15,0.861541983088275,0.0005677591598618313,0.8500834814455754,0.005016843438618778,117
100,7,10,35,20,15,0.8604378736467927,0.0017424238808715325,0.8503258469327301,0.005405120010940278,113
101,7,10,35,25,15,0.8604378736467927,0.0017424238808715325,0.8503258469327301,0.005405120010940278,113
102,7,10,35,30,15,0.8604378736467927,0.0017424238808715325,0.8503258469327301,0.005405120010940278,113
103,7,10,35,35,15,0.8604378736467927,0.0017424238808715325,0.8503258469327301,0.005405120010940278,113
104,7,10,40,20,15,0.8592799052081651,0.0022563802450977647,0.8482792050412021,0.0039517605489229465,137
105,7,10,40,25,15,0.8592799052081651,0.0022563802450977647,0.8482792050412021,0.0039517605489229465,137
106,7,10,40,30,15,0.8592799052081651,0.0022563802450977647,0.8482792050412021,0.0039517605489229465,137
107,7,10,40,35,15,0.8592799052081651,0.0022563802450977647,0.8482792050412021,0.0039517605489229465,137
108,7,10,45,20,15,0.8564792373566004,0.0023183623933239043,0.8467980826197016,0.004915205246989054,145
109,7,10,45,25,15,0.8564792373566004,0.0023183623933239043,0.8467980826197016,0.004915205246989054,145
110,7,10,45,30,15,0.8564792373566004,0.0023183623933239043,0.8467980826197016,0.004915205246989054,145
111,7,10,45,35,15,0.8564792373566004,0.0023183623933239043,0.8467980826197016,0.004915205246989054,145
112,7,20,15,20,15,0.8681262454893091,0.0027309884171223533,0.8552000861743955,0.003333824067632642,85
113,7,20,15,25,15,0.8681262454893091,0.0027309884171223533,0.8552000861743955,0.003333824067632642,85
114,7,20,15,30,15,0.8681262454893091,0.0027309884171223533,0.8552000861743955,0.003333824067632642,85
115,7,20,15,35,15,0.8675068670221361,0.0010063492724217827,0.8551192976786771,0.0054476185799720266,88
116,7,20,20,20,15,0.8658776323584855,0.0024496224135088012,0.8537728227500404,0.004201519620403119,89
117,7,20,20,25,15,0.8658776323584855,0.0024496224135088012,0.8537728227500404,0.004201519620403119,89
118,7,20,20,30,15,0.8658776323584855,0.0024496224135088012,0.8537728227500404,0.004201519620403119,89
119,7,20,20,35,15,0.8658776323584855,0.0024496224135088012,0.8537728227500404,0.004201519620403119,89
120,7,20,25,20,15,0.8649081704098669,0.001998143388748226,0.8529110787957128,0.004990756139704297,94
121,7,20,25,25,15,0.8649081704098669,0.001998143388748226,0.8529110787957128,0.004990756139704297,94
122,7,20,25,30,15,0.8649081704098669,0.001998143388748226,0.8529110787957128,0.004990756139704297,94
123,7,20,25,35,15,0.8649081704098669,0.001998143388748226,0.8529110787957128,0.004990756139704297,94
124,7,20,30,20,15,0.8637232724726666,0.0028990827834534405,0.850433564927021,0.0056287161561001655,109
125,7,20,30,25,15,0.8637232724726666,0.0028990827834534405,0.850433564927021,0.0056287161561001655,109
126,7,20,30,30,15,0.8637232724726666,0.0028990827834534405,0.850433564927021,0.0056287161561001655,109
127,7,20,30,35,15,0.8637232724726666,0.0028990827834534405,0.850433564927021,0.0056287161561001655,109
128,7,20,35,20,15,0.8616900953304251,0.0023379861251393865,0.8491948079926751,0.0030829277627971467,125
129,7,20,35,25,15,0.8616900953304251,0.0023379861251393865,0.8491948079926751,0.0030829277627971467,125
130,7,20,35,30,15,0.8616900953304251,0.0023379861251393865,0.8491948079926751,0.0030829277627971467,125
131,7,20,35,35,15,0.8616900953304251,0.0023379861251393865,0.8491948079926751,0.0030829277627971467,125
132,7,20,40,20,15,0.861393870846125,0.002440724911816551,0.8491409489955298,0.003938157202017643,129
133,7,20,40,25,15,0.861393870846125,0.002440724911816551,0.8491409489955298,0.003938157202017643,129
134,7,20,40,30,15,0.861393870846125,0.002440724911816551,0.8491409489955298,0.003938157202017643,129
135,7,20,40,35,15,0.861393870846125,0.002440724911816551,0.8491409489955298,0.003938157202017643,129
136,7,20,45,20,15,0.8593741584531696,0.0023784251443556333,0.8494910324769753,0.004587667518646657,121
137,7,20,45,25,15,0.8593741584531696,0.0023784251443556333,0.8494910324769753,0.004587667518646657,121
138,7,20,45,30,15,0.8593741584531696,0.0023784251443556333,0.8494910324769753,0.004587667518646657,121
139,7,20,45,35,15,0.8593741584531696,0.0023784251443556333,0.8494910324769753,0.004587667518646657,121
140,7,5,15,20,15,0.8601012549146335,0.0033651638450542276,0.8450207357139009,0.00459351258904944,158
141,7,5,15,25,15,0.8601012549146335,0.0033651638450542276,0.8450207357139009,0.00459351258904944,158
142,7,5,15,30,15,0.8601012549146335,0.0033651638450542276,0.8450207357139009,0.00459351258904944,158
143,7,5,15,35,15,0.8610841816125383,0.001347013410933387,0.8467980826197016,0.008018391037558416,145
144,7,5,20,20,15,0.8602762966553562,0.0017452309738805439,0.8483330640383476,0.006577306069481028,133
145,7,5,20,25,15,0.8602762966553562,0.0017452309738805439,0.8483330640383476,0.006577306069481028,133
146,7,5,20,30,15,0.8602762966553562,0.0017452309738805439,0.8483330640383476,0.006577306069481028,133
147,7,5,20,35,15,0.8602762966553562,0.0017452309738805439,0.8483330640383476,0.006577306069481028,133
148,7,5,25,20,15,0.860155113911779,0.003617033673537498,0.8471212366025744,0.006046497051749081,141
149,7,5,25,25,15,0.860155113911779,0.003617033673537498,0.8471212366025744,0.006046497051749081,141
150,7,5,25,30,15,0.860155113911779,0.003617033673537498,0.8471212366025744,0.006046497051749081,141
151,7,5,25,35,15,0.860155113911779,0.003617033673537498,0.8471212366025744,0.006046497051749081,141
152,7,5,30,20,15,0.8593472289545968,0.0024049565066013956,0.8455593256853557,0.006364141917432252,154
153,7,5,30,25,15,0.8593472289545968,0.0024049565066013956,0.8455593256853557,0.006364141917432252,154
154,7,5,30,30,15,0.8593472289545968,0.0024049565066013956,0.8455593256853557,0.006364141917432252,154
155,7,5,30,35,15,0.8593472289545968,0.0024049565066013956,0.8455593256853557,0.006364141917432252,154
156,7,5,35,20,15,0.8576102762966554,0.003754854836625293,0.846151774653956,0.007107653315164528,150
157,7,5,35,25,15,0.8576102762966554,0.003754854836625293,0.846151774653956,0.007107653315164528,150
158,7,5,35,30,15,0.8576102762966554,0.003754854836625293,0.846151774653956,0.007107653315164528,150
159,7,5,35,35,15,0.8576102762966554,0.003754854836625293,0.846151774653956,0.007107653315164528,150
160,7,5,40,20,15,0.8541498357300586,0.0033405063365259105,0.8421392793666183,0.0065127086828716835,161
161,7,5,40,25,15,0.8541498357300586,0.0033405063365259105,0.8421392793666183,0.0065127086828716835,161
162,7,5,40,30,15,0.8541498357300586,0.0033405063365259105,0.8421392793666183,0.0065127086828716835,161
163,7,5,40,35,15,0.8541498357300586,0.0033405063365259105,0.8421392793666183,0.0065127086828716835,161
164,7,5,45,20,15,0.8525340658156946,0.0028441553933806624,0.8412236764151452,0.006409446954623663,165
165,7,5,45,25,15,0.8525340658156946,0.0028441553933806624,0.8412236764151452,0.006409446954623663,165
166,7,5,45,30,15,0.8525340658156946,0.0028441553933806624,0.8412236764151452,0.006409446954623663,165
167,7,5,45,35,15,0.8525340658156946,0.0028441553933806624,0.8412236764151452,0.006409446954623663,165
168,15,10,15,20,15,0.9336187860182044,0.001345532066069279,0.8993913933322562,0.0034303150027319624,1
169,15,10,15,25,15,0.9336187860182044,0.001345532066069279,0.8993913933322562,0.0034303150027319624,1
170,15,10,15,30,15,0.9336187860182044,0.001345532066069279,0.8993913933322562,0.0034303150027319624,1
171,15,10,15,35,15,0.9292023482522755,0.0005763164366626953,0.8961867830021005,0.0047854256944521315,8
172,15,10,20,20,15,0.9217294123983412,0.0006967926446348309,0.8902622933160985,0.004605337945228654,17
173,15,10,20,25,15,0.9217294123983412,0.0006967926446348309,0.8902622933160985,0.004605337945228654,17
174,15,10,20,30,15,0.9217294123983412,0.0006967926446348309,0.8902622933160985,0.004605337945228654,17
175,15,10,20,35,15,0.9217294123983412,0.0006967926446348309,0.8902622933160985,0.004605337945228654,17
176,15,10,25,20,15,0.9123444821457425,0.001142521863284122,0.8837722841600689,0.006711552871679156,29
177,15,10,25,25,15,0.9123444821457425,0.001142521863284122,0.8837722841600689,0.006711552871679156,29
178,15,10,25,30,15,0.9123444821457425,0.001142521863284122,0.8837722841600689,0.006711552871679156,29
179,15,10,25,35,15,0.9123444821457425,0.001142521863284122,0.8837722841600689,0.006711552871679156,29
180,15,10,30,20,15,0.9061641622232995,0.0011739840698948296,0.8810793343027953,0.004587667518646728,37
181,15,10,30,25,15,0.9061641622232995,0.0011739840698948296,0.8810793343027953,0.004587667518646728,37
182,15,10,30,30,15,0.9061641622232995,0.0011739840698948296,0.8810793343027953,0.004587667518646728,37
183,15,10,30,35,15,0.9061641622232995,0.0011739840698948296,0.8810793343027953,0.004587667518646728,37
184,15,10,35,20,15,0.8988797328593741,0.0017081667728914651,0.8776054289869123,0.0065791801814517395,49
185,15,10,35,25,15,0.8988797328593741,0.0017081667728914651,0.8776054289869123,0.0065791801814517395,49
186,15,10,35,30,15,0.8988797328593741,0.0017081667728914651,0.8776054289869123,0.0065791801814517395,49
187,15,10,35,35,15,0.8988797328593741,0.0017081667728914651,0.8776054289869123,0.0065791801814517395,49
188,15,10,40,20,15,0.8939247051219906,0.0012158601505325795,0.8738891581838746,0.004357089676937548,61
189,15,10,40,25,15,0.8939247051219906,0.0012158601505325795,0.8738891581838746,0.004357089676937548,61
190,15,10,40,30,15,0.8939247051219906,0.0012158601505325795,0.8738891581838746,0.004357089676937548,61
191,15,10,40,35,15,0.8939247051219906,0.0012158601505325795,0.8738891581838746,0.004357089676937548,61
192,15,10,45,20,15,0.8901141810739484,0.002206658391118449,0.8701190283836916,0.004589248001526347,69
193,15,10,45,25,15,0.8901141810739484,0.002206658391118449,0.8701190283836916,0.004589248001526347,69
194,15,10,45,30,15,0.8901141810739484,0.002206658391118449,0.8701190283836916,0.004589248001526347,69
195,15,10,45,35,15,0.8901141810739484,0.002206658391118449,0.8701190283836916,0.004589248001526347,69
196,15,20,15,20,15,0.9374427748155328,0.0014677194358195087,0.899095168847956,0.004404763834697845,4
197,15,20,15,25,15,0.9374427748155328,0.0014677194358195087,0.899095168847956,0.004404763834697845,4
198,15,20,15,30,15,0.9374427748155328,0.0014677194358195087,0.899095168847956,0.004404763834697845,4
199,15,20,15,35,15,0.9341843054882318,0.00010602154190245957,0.8980179889050466,0.0049802829587634444,7
200,15,20,20,20,15,0.9248263047342058,0.0011382293426729043,0.894086282113427,0.004994532724535024,9
201,15,20,20,25,15,0.9248263047342058,0.0011382293426729043,0.894086282113427,0.004994532724535024,9
202,15,20,20,30,15,0.9248263047342058,0.0011382293426729043,0.894086282113427,0.004994532724535024,9
203,15,20,20,35,15,0.9248263047342058,0.0011382293426729043,0.894086282113427,0.004994532724535024,9
204,15,20,25,20,15,0.915252867991598,0.0009110373148078285,0.888673452900307,0.0075737509181708585,21
205,15,20,25,25,15,0.915252867991598,0.0009110373148078285,0.888673452900307,0.0075737509181708585,21
206,15,20,25,30,15,0.915252867991598,0.0009110373148078285,0.888673452900307,0.0075737509181708585,21
207,15,20,25,35,15,0.915252867991598,0.0009110373148078285,0.888673452900307,0.0075737509181708585,21
208,15,20,30,20,15,0.9088571120805731,0.0014091102980504154,0.8828836107071686,0.004765988713416957,33
209,15,20,30,25,15,0.9088571120805731,0.0014091102980504154,0.8828836107071686,0.004765988713416957,33
210,15,20,30,30,15,0.9088571120805731,0.0014091102980504154,0.8828836107071686,0.004765988713416957,33
211,15,20,30,35,15,0.9088571120805731,0.0014091102980504154,0.8828836107071686,0.004765988713416957,33
212,15,20,35,20,15,0.9021247374373887,0.0007278441186912261,0.878144018958367,0.004397513732195193,45
213,15,20,35,25,15,0.9021247374373887,0.0007278441186912261,0.878144018958367,0.004397513732195193,45
214,15,20,35,30,15,0.9021247374373887,0.0007278441186912261,0.878144018958367,0.004397513732195193,45
215,15,20,35,35,15,0.9021247374373887,0.0007278441186912261,0.878144018958367,0.004397513732195193,45
216,15,20,40,20,15,0.8967926967199871,0.0018301165183045205,0.8745893251467658,0.006427411858145511,57
217,15,20,40,25,15,0.8967926967199871,0.0018301165183045205,0.8745893251467658,0.006427411858145511,57
218,15,20,40,30,15,0.8967926967199871,0.0018301165183045205,0.8745893251467658,0.006427411858145511,57
219,15,20,40,35,15,0.8967926967199871,0.0018301165183045205,0.8745893251467658,0.006427411858145511,57
220,15,20,45,20,15,0.8926186244412128,0.0013588060334510598,0.8736467926967201,0.006303918952634441,65
221,15,20,45,25,15,0.8926186244412128,0.0013588060334510598,0.8736467926967201,0.006303918952634441,65
222,15,20,45,30,15,0.8926186244412128,0.0013588060334510598,0.8736467926967201,0.006303918952634441,65
223,15,20,45,35,15,0.8926186244412128,0.0013588060334510598,0.8736467926967201,0.006303918952634441,65
224,15,5,15,20,15,0.9278558733236387,0.0004012404918875311,0.8924974416976356,0.0051907612669630536,13
225,15,5,15,25,15,0.9278558733236387,0.0004012404918875311,0.8924974416976356,0.0051907612669630536,13
226,15,5,15,30,15,0.9278558733236387,0.0004012404918875311,0.8924974416976356,0.0051907612669630536,13
227,15,5,15,35,15,0.9252033177142241,0.0016883099004407643,0.8905315883018258,0.004250938850091639,16
228,15,5,20,20,15,0.9165320191738031,0.0015272848536057558,0.8854149835730057,0.005093449659880902,25
229,15,5,20,25,15,0.9165320191738031,0.0015272848536057558,0.8854149835730057,0.005093449659880902,25
230,15,5,20,30,15,0.9165320191738031,0.0015272848536057558,0.8854149835730057,0.005093449659880902,25
231,15,5,20,35,15,0.9165320191738031,0.0015272848536057558,0.8854149835730057,0.005093449659880902,25
232,15,5,25,20,15,0.9084262401034092,0.0016477684645638357,0.8803522378413314,0.005325099813797559,41
233,15,5,25,25,15,0.9084262401034092,0.0016477684645638357,0.8803522378413314,0.005325099813797559,41
234,15,5,25,30,15,0.9084262401034092,0.0016477684645638357,0.8803522378413314,0.005325099813797559,41
235,15,5,25,35,15,0.9084262401034092,0.0016477684645638357,0.8803522378413314,0.005325099813797559,41
236,15,5,30,20,15,0.901289922981634,0.0021580595152312174,0.8753702806053751,0.006004613964529116,53
237,15,5,30,25,15,0.901289922981634,0.0021580595152312174,0.8753702806053751,0.006004613964529116,53
238,15,5,30,30,15,0.901289922981634,0.0021580595152312174,0.8753702806053751,0.006004613964529116,53
239,15,5,30,35,15,0.901289922981634,0.0021580595152312174,0.8753702806053751,0.006004613964529116,53
240,15,5,35,20,15,0.8940728173641407,0.0015057659890067433,0.8685301879679,0.006778000187781153,73
241,15,5,35,25,15,0.8940728173641407,0.0015057659890067433,0.8685301879679,0.006778000187781153,73
242,15,5,35,30,15,0.8940728173641407,0.0015057659890067433,0.8685301879679,0.006778000187781153,73
243,15,5,35,35,15,0.8940728173641407,0.0015057659890067433,0.8685301879679,0.006778000187781153,73
244,15,5,40,20,15,0.8904373350568213,0.0016675644881568514,0.8675876555178542,0.0047621831675974426,77
245,15,5,40,25,15,0.8904373350568213,0.0016675644881568514,0.8675876555178542,0.0047621831675974426,77
246,15,5,40,30,15,0.8904373350568213,0.0016675644881568514,0.8675876555178542,0.0047621831675974426,77
247,15,5,40,35,15,0.8904373350568213,0.0016675644881568514,0.8675876555178542,0.0047621831675974426,77
248,15,5,45,20,15,0.8848898583508374,0.0012486694801927835,0.864329186190553,0.007585901609921663,81
249,15,5,45,25,15,0.8848898583508374,0.0012486694801927835,0.864329186190553,0.007585901609921663,81
250,15,5,45,30,15,0.8848898583508374,0.0012486694801927835,0.864329186190553,0.007585901609921663,81
251,15,5,45,35,15,0.8848898583508374,0.0012486694801927835,0.864329186190553,0.007585901609921663,81
